e,reward,score,move
1.0,-88.0,0.0,51.0
2.0,-98.0,0.0,5.0
3.0,-105.0,0.0,26.0
4.0,-87.0,0.0,36.0
5.0,-98.0,0.0,3.0
6.0,-113.0,0.0,74.0
7.0,-102.0,0.0,3.0
8.0,-104.0,0.0,13.0
