e,reward,score,move
1.0,-84.0,1.0,18.0
2.0,-99.0,0.0,14.0
3.0,-102.0,0.0,9.0
4.0,-98.0,0.0,7.0
5.0,-100.0,0.0,5.0
6.0,-100.0,0.0,1.0
